CustomerID,Date,Amount,Category,City,TransactionType,Merchant
CUST1077,2023-09-12,59.37,Health,Hyderabad,Online,Store_33
CUST1197,2023-04-17,3495.29,Health,Mumbai,Offline,Store_30
CUST1157,2023-07-17,275.93,Bills,Kolkata,Online,Store_32
CUST1197,2023-01-25,816.29,Bills,Bangalore,Offline,Store_14
CUST1071,2023-08-01,2721.32,Shopping,Bangalore,Offline,Store_30
CUST1156,2023-10-10,350.52,Shopping,Delhi,Online,Store_23
CUST1028,2023-07-24,3407.13,Bills,Delhi,Offline,Store_40
CUST1052,2023-07-14,3569.18,Health,Hyderabad,Online,Store_28
CUST1035,2023-07-15,1416.39,Health,Delhi,Online,Store_13
CUST1107,2023-05-07,12.81,Entertainment,Kolkata,Offline,Store_45
CUST1139,2023-11-26,676.65,Entertainment,Delhi,Offline,Store_12
CUST1093,2023-01-27,1919.06,Travel,Kolkata,Offline,Store_41
CUST1001,2023-07-18,7946.33,Food,Kolkata,Online,Store_33
CUST1192,2023-09-19,1998.33,Food,Hyderabad,Offline,Store_9
CUST1195,2023-01-01,601.68,Health,Bangalore,Online,Store_45
CUST1194,2023-10-13,2010.28,Health,Bangalore,Online,Store_38
CUST1184,2023-05-14,1552.99,Bills,Bangalore,Offline,Store_23
CUST1178,2023-11-28,3026.85,Food,Delhi,Offline,Store_36
CUST1022,2023-09-19,226.29,Travel,Delhi,Online,Store_18
CUST1045,2023-03-10,2862.82,Entertainment,Delhi,Online,Store_45
CUST1179,2023-05-17,1558.57,Shopping,Mumbai,Online,Store_44
CUST1059,2023-02-13,6593.24,Shopping,Kolkata,Online,Store_37
CUST1093,2023-07-16,836.71,Bills,Hyderabad,Online,Store_15
CUST1046,2023-02-10,2002.73,Food,Mumbai,Online,Store_9
CUST1072,2023-09-29,5377.32,Bills,Bangalore,Online,Store_24
CUST1029,2023-02-07,216.31,Food,Mumbai,Online,Store_43
CUST1098,2023-09-28,5536.51,Health,Delhi,Online,Store_10
CUST1057,2023-02-16,2328.77,Health,Hyderabad,Online,Store_13
CUST1083,2023-04-14,140.5,Food,Hyderabad,Offline,Store_36
CUST1169,2023-12-25,716.1,Food,Delhi,Online,Store_29
CUST1135,2023-08-21,2463.18,Bills,Delhi,Online,Store_44
CUST1084,2023-06-20,139.45,Travel,Hyderabad,Offline,Store_6
CUST1008,2023-09-06,1745.36,Travel,Chennai,Online,Store_24
CUST1075,2023-12-09,848.94,Health,Delhi,Offline,Store_26
CUST1017,2023-05-24,1939.99,Health,Kolkata,Online,Store_39
CUST1090,2023-01-04,93.64,Food,Delhi,Online,Store_42
CUST1003,2023-03-15,4104.23,Entertainment,Bangalore,Online,Store_4
CUST1072,2023-05-16,7260.39,Bills,Mumbai,Offline,Store_17
CUST1069,2023-06-24,6939.67,Shopping,Hyderabad,Online,Store_29
CUST1073,2023-05-07,2769.81,Travel,Mumbai,Online,Store_25
CUST1101,2023-09-03,278.72,Health,Hyderabad,Offline,Store_40
CUST1029,2023-03-09,2839.81,Shopping,Mumbai,Online,Store_31
CUST1128,2023-04-14,49.79,Shopping,Hyderabad,Offline,Store_21
CUST1188,2023-05-19,44.74,Shopping,Delhi,Offline,Store_30
CUST1119,2023-11-25,781.97,Shopping,Delhi,Offline,Store_36
CUST1096,2023-06-28,1341.38,Food,Bangalore,Offline,Store_26
CUST1166,2023-03-03,2942.9,Entertainment,Kolkata,Online,Store_27
CUST1010,2023-01-13,2299.57,Bills,Kolkata,Offline,Store_32
CUST1074,2023-10-10,1180.83,Travel,Hyderabad,Offline,Store_38
CUST1111,2023-01-18,639.38,Shopping,Chennai,Online,Store_45
CUST1165,2023-07-01,11703.06,Food,Kolkata,Online,Store_46
CUST1109,2023-12-18,1110.88,Shopping,Hyderabad,Online,Store_32
CUST1144,2023-11-23,1200.72,Bills,Hyderabad,Offline,Store_8
CUST1099,2023-09-08,357.35,Health,Mumbai,Offline,Store_4
CUST1055,2023-03-23,3167.63,Health,Chennai,Online,Store_16
CUST1166,2023-10-05,2366.26,Entertainment,Mumbai,Offline,Store_49
CUST1072,2023-11-21,498.9,Shopping,Bangalore,Offline,Store_24
CUST1053,2023-07-05,171.95,Entertainment,Hyderabad,Offline,Store_30
CUST1146,2023-04-12,2281.99,Entertainment,Hyderabad,Online,Store_17
CUST1057,2023-07-15,2125.59,Food,Delhi,Online,Store_40
CUST1040,2023-06-18,638.37,Entertainment,Hyderabad,Offline,Store_4
CUST1117,2023-09-18,6026.31,Health,Chennai,Offline,Store_37
CUST1077,2023-12-06,327.53,Food,Mumbai,Offline,Store_39
CUST1040,2023-05-23,1132.45,Travel,Bangalore,Offline,Store_28
CUST1135,2023-04-08,5751.14,Health,Mumbai,Offline,Store_9
CUST1010,2023-08-23,1088.51,Shopping,Hyderabad,Offline,Store_13
CUST1181,2023-05-26,2035.13,Shopping,Hyderabad,Offline,Store_29
CUST1007,2023-09-24,1013.65,Bills,Delhi,Online,Store_42
CUST1012,2023-06-07,641.0,Shopping,Kolkata,Offline,Store_7
CUST1102,2023-02-08,8267.54,Food,Kolkata,Offline,Store_30
CUST1139,2023-07-04,1053.01,Health,Mumbai,Offline,Store_29
CUST1020,2023-02-18,4490.51,Bills,Kolkata,Online,Store_32
CUST1176,2023-04-09,522.61,Entertainment,Chennai,Online,Store_19
CUST1109,2023-05-03,479.32,Bills,Delhi,Offline,Store_8
CUST1111,2023-09-27,63.26,Bills,Delhi,Offline,Store_11
CUST1189,2023-06-03,2109.19,Shopping,Mumbai,Offline,Store_32
CUST1141,2023-01-10,919.4,Food,Kolkata,Online,Store_41
CUST1059,2023-12-23,3995.48,Entertainment,Delhi,Offline,Store_11
CUST1009,2023-12-17,1281.91,Food,Chennai,Offline,Store_16
CUST1043,2023-10-29,6896.16,Bills,Kolkata,Offline,Store_26
CUST1042,2023-03-16,410.42,Entertainment,Delhi,Online,Store_42
CUST1053,2023-01-10,4059.37,Bills,Chennai,Offline,Store_41
CUST1072,2023-04-16,2997.55,Health,Mumbai,Online,Store_3
CUST1020,2023-04-05,2947.38,Food,Chennai,Online,Store_30
CUST1086,2023-04-17,3725.87,Food,Mumbai,Offline,Store_2
CUST1097,2023-11-12,2862.78,Entertainment,Hyderabad,Offline,Store_29
CUST1035,2023-10-23,1968.18,Travel,Delhi,Offline,Store_43
CUST1069,2023-07-22,281.39,Health,Mumbai,Online,Store_40
CUST1161,2023-06-03,66.13,Health,Bangalore,Online,Store_4
CUST1147,2023-07-26,5072.77,Health,Chennai,Online,Store_24
CUST1153,2023-11-29,1917.62,Travel,Hyderabad,Online,Store_49
CUST1117,2023-08-29,3184.55,Health,Hyderabad,Offline,Store_1
CUST1016,2023-12-03,1313.72,Shopping,Hyderabad,Online,Store_19
CUST1073,2023-07-18,249.56,Food,Kolkata,Online,Store_2
CUST1199,2023-02-20,267.49,Travel,Mumbai,Online,Store_38
CUST1025,2023-10-02,2313.96,Health,Chennai,Online,Store_35
CUST1070,2023-12-31,1125.31,Food,Chennai,Online,Store_4
CUST1017,2023-01-06,447.6,Entertainment,Hyderabad,Offline,Store_25
CUST1080,2023-01-24,1352.95,Bills,Bangalore,Offline,Store_6
CUST1105,2023-09-01,132.73,Entertainment,Kolkata,Online,Store_21
CUST1110,2023-02-02,1744.41,Entertainment,Hyderabad,Offline,Store_8
CUST1050,2023-09-13,626.67,Shopping,Mumbai,Online,Store_26
CUST1040,2023-03-01,3194.61,Bills,Bangalore,Online,Store_19
CUST1178,2023-06-07,743.18,Entertainment,Chennai,Offline,Store_21
CUST1100,2023-01-07,1214.75,Travel,Kolkata,Offline,Store_40
CUST1052,2023-07-17,23.38,Entertainment,Kolkata,Online,Store_37
CUST1103,2023-04-20,150.41,Shopping,Chennai,Offline,Store_46
CUST1007,2023-06-12,996.78,Bills,Mumbai,Online,Store_50
CUST1004,2023-01-04,1307.62,Shopping,Bangalore,Offline,Store_18
CUST1193,2023-02-03,1832.68,Bills,Delhi,Online,Store_38
CUST1067,2023-06-17,689.67,Travel,Delhi,Offline,Store_16
CUST1104,2023-03-08,2374.77,Travel,Kolkata,Online,Store_47
CUST1193,2023-08-17,3933.98,Health,Bangalore,Offline,Store_46
CUST1152,2023-01-19,3026.9,Entertainment,Chennai,Offline,Store_19
CUST1036,2023-08-14,80.85,Shopping,Mumbai,Online,Store_26
CUST1011,2023-03-02,1309.8,Shopping,Chennai,Offline,Store_13
CUST1034,2023-12-18,221.71,Shopping,Mumbai,Offline,Store_22
CUST1080,2023-02-06,554.26,Shopping,Mumbai,Online,Store_25
CUST1102,2023-11-19,8634.37,Health,Bangalore,Offline,Store_48
CUST1066,2023-02-10,307.46,Bills,Chennai,Online,Store_23
CUST1113,2023-07-27,1381.85,Health,Delhi,Online,Store_42
CUST1053,2023-04-27,1925.48,Food,Kolkata,Offline,Store_30
CUST1011,2023-02-24,2424.45,Bills,Delhi,Offline,Store_9
CUST1058,2023-11-23,1640.36,Shopping,Mumbai,Offline,Store_17
CUST1013,2023-10-19,19.64,Food,Bangalore,Online,Store_34
CUST1135,2023-04-19,790.42,Health,Mumbai,Online,Store_38
CUST1183,2023-04-27,1458.43,Entertainment,Hyderabad,Online,Store_27
CUST1162,2023-03-01,183.94,Bills,Kolkata,Online,Store_20
CUST1136,2023-10-20,863.5,Food,Hyderabad,Online,Store_50
CUST1105,2023-01-30,67.53,Shopping,Mumbai,Online,Store_33
CUST1109,2023-11-18,163.68,Food,Hyderabad,Online,Store_44
CUST1101,2023-07-05,1011.42,Travel,Delhi,Online,Store_29
CUST1150,2023-08-18,284.78,Travel,Delhi,Online,Store_27
CUST1067,2023-05-16,1676.53,Bills,Chennai,Online,Store_3
CUST1081,2023-01-13,2338.92,Travel,Kolkata,Online,Store_15
CUST1136,2023-08-09,3224.75,Shopping,Kolkata,Offline,Store_46
CUST1014,2023-07-04,446.66,Entertainment,Mumbai,Online,Store_23
CUST1063,2023-01-05,366.6,Health,Mumbai,Online,Store_27
CUST1105,2023-01-29,220.9,Bills,Delhi,Online,Store_34
CUST1089,2023-07-28,2023.57,Bills,Chennai,Online,Store_23
CUST1159,2023-10-22,2451.59,Shopping,Hyderabad,Offline,Store_40
CUST1014,2023-11-21,64.19,Bills,Kolkata,Online,Store_50
CUST1073,2023-03-23,5504.39,Travel,Delhi,Online,Store_17
CUST1071,2023-08-30,106.74,Food,Chennai,Online,Store_47
CUST1107,2023-06-14,1558.7,Health,Bangalore,Online,Store_6
CUST1193,2023-08-05,2469.28,Shopping,Delhi,Offline,Store_40
CUST1077,2023-02-19,4095.41,Food,Chennai,Offline,Store_45
CUST1010,2023-10-14,2504.13,Shopping,Hyderabad,Offline,Store_42
CUST1178,2023-03-20,3236.23,Entertainment,Delhi,Offline,Store_23
CUST1058,2023-05-27,829.37,Food,Mumbai,Online,Store_35
CUST1104,2023-03-19,3372.91,Travel,Mumbai,Offline,Store_44
CUST1152,2023-12-19,167.01,Food,Chennai,Online,Store_30
CUST1059,2023-02-01,4504.1,Entertainment,Mumbai,Online,Store_34
CUST1080,2023-12-31,1586.34,Bills,Bangalore,Online,Store_47
CUST1192,2023-12-16,3399.8,Entertainment,Delhi,Online,Store_27
CUST1066,2023-01-24,1204.12,Shopping,Delhi,Offline,Store_1
CUST1044,2023-04-06,2063.28,Shopping,Mumbai,Online,Store_15
CUST1090,2023-11-05,1494.8,Food,Chennai,Online,Store_29
CUST1168,2023-10-06,2630.48,Shopping,Kolkata,Offline,Store_13
CUST1119,2023-08-12,170.31,Entertainment,Delhi,Offline,Store_16
CUST1013,2023-10-15,124.5,Health,Mumbai,Offline,Store_25
CUST1198,2023-03-01,567.65,Bills,Chennai,Online,Store_39
CUST1170,2023-12-21,347.62,Travel,Bangalore,Online,Store_31
CUST1030,2023-05-08,4108.07,Bills,Mumbai,Offline,Store_39
CUST1004,2023-03-02,494.91,Shopping,Bangalore,Online,Store_2
CUST1111,2023-05-03,7448.21,Food,Hyderabad,Online,Store_34
CUST1017,2023-04-07,821.65,Bills,Kolkata,Online,Store_18
CUST1015,2023-01-01,402.07,Shopping,Hyderabad,Online,Store_3
CUST1050,2023-03-23,3118.43,Shopping,Mumbai,Online,Store_23
CUST1091,2023-07-12,2150.03,Bills,Chennai,Online,Store_32
CUST1165,2023-12-22,1379.09,Food,Chennai,Online,Store_26
CUST1122,2023-09-17,1621.0,Travel,Chennai,Online,Store_6
CUST1058,2023-09-08,2540.24,Bills,Mumbai,Online,Store_16
CUST1102,2023-01-20,518.72,Travel,Bangalore,Online,Store_13
CUST1167,2023-01-15,11217.26,Shopping,Chennai,Offline,Store_39
CUST1186,2023-10-19,7361.28,Bills,Kolkata,Offline,Store_26
CUST1003,2023-05-22,2101.51,Entertainment,Kolkata,Offline,Store_28
CUST1005,2023-09-18,445.14,Health,Bangalore,Online,Store_3
CUST1169,2023-05-23,2280.3,Shopping,Chennai,Offline,Store_21
CUST1193,2023-05-16,149.87,Health,Mumbai,Online,Store_38
CUST1182,2023-08-10,62.26,Food,Hyderabad,Online,Store_49
CUST1100,2023-05-29,595.96,Shopping,Bangalore,Online,Store_48
CUST1073,2023-03-30,1242.11,Travel,Bangalore,Offline,Store_33
CUST1123,2023-12-21,4054.04,Travel,Hyderabad,Online,Store_42
CUST1111,2023-06-24,2597.81,Food,Hyderabad,Offline,Store_15
CUST1031,2023-09-02,2715.08,Entertainment,Mumbai,Offline,Store_20
CUST1142,2023-12-11,1108.49,Food,Chennai,Offline,Store_16
CUST1028,2023-12-20,849.1,Entertainment,Kolkata,Offline,Store_37
CUST1033,2023-11-08,927.37,Food,Kolkata,Online,Store_21
CUST1117,2023-02-20,8788.13,Bills,Kolkata,Online,Store_22
CUST1002,2023-11-25,81.87,Health,Chennai,Offline,Store_20
CUST1018,2023-02-21,4035.29,Entertainment,Mumbai,Offline,Store_13
CUST1101,2023-01-11,1728.7,Food,Hyderabad,Online,Store_43
CUST1102,2023-11-05,1154.7,Travel,Bangalore,Online,Store_1
CUST1188,2023-04-02,2583.84,Travel,Delhi,Online,Store_46
CUST1043,2023-02-12,1333.67,Bills,Kolkata,Online,Store_33
CUST1041,2023-10-09,4133.81,Travel,Bangalore,Offline,Store_22
CUST1033,2023-08-03,4619.26,Shopping,Hyderabad,Online,Store_41
CUST1108,2023-09-26,1095.4,Health,Chennai,Online,Store_2
CUST1013,2023-07-23,648.22,Entertainment,Mumbai,Online,Store_45
CUST1143,2023-01-13,1794.69,Health,Kolkata,Online,Store_6
CUST1114,2023-05-29,4869.11,Shopping,Mumbai,Offline,Store_43
CUST1024,2023-10-27,473.12,Health,Mumbai,Online,Store_19
CUST1188,2023-04-14,1950.84,Travel,Delhi,Offline,Store_35
CUST1149,2023-06-29,1996.96,Travel,Kolkata,Offline,Store_29
CUST1089,2023-06-01,2641.86,Food,Delhi,Offline,Store_47
CUST1173,2023-04-29,282.13,Bills,Bangalore,Online,Store_6
CUST1150,2023-07-02,2516.33,Food,Hyderabad,Online,Store_43
CUST1106,2023-02-16,4794.51,Entertainment,Mumbai,Online,Store_25
CUST1058,2023-01-24,396.13,Travel,Chennai,Offline,Store_27
CUST1047,2023-09-04,542.42,Health,Mumbai,Online,Store_35
CUST1153,2023-04-03,7108.35,Bills,Chennai,Online,Store_32
CUST1113,2023-07-25,399.29,Shopping,Hyderabad,Online,Store_1
CUST1098,2023-02-06,3853.58,Health,Bangalore,Online,Store_42
CUST1013,2023-01-24,1355.64,Bills,Bangalore,Online,Store_35
CUST1000,2023-07-07,567.99,Shopping,Chennai,Online,Store_39
CUST1028,2023-12-16,4092.01,Travel,Delhi,Online,Store_26
CUST1100,2023-09-14,1178.67,Health,Mumbai,Online,Store_31
CUST1066,2023-10-22,1446.46,Entertainment,Delhi,Offline,Store_35
CUST1143,2023-01-18,890.18,Health,Delhi,Online,Store_34
CUST1061,2023-12-06,1797.64,Travel,Bangalore,Online,Store_6
CUST1171,2023-01-11,357.11,Health,Delhi,Online,Store_4
CUST1042,2023-01-20,992.14,Bills,Bangalore,Online,Store_4
CUST1123,2023-12-02,6974.32,Food,Mumbai,Offline,Store_49
CUST1140,2023-06-03,597.17,Food,Mumbai,Online,Store_50
CUST1164,2023-12-03,2138.51,Health,Kolkata,Offline,Store_36
CUST1113,2023-12-22,786.65,Health,Hyderabad,Online,Store_17
CUST1004,2023-09-29,2969.78,Entertainment,Hyderabad,Offline,Store_12
CUST1114,2023-12-16,280.53,Travel,Hyderabad,Online,Store_47
CUST1158,2023-10-05,7001.22,Shopping,Kolkata,Online,Store_11
CUST1143,2023-06-18,1209.5,Health,Bangalore,Offline,Store_43
CUST1165,2023-01-17,538.51,Travel,Bangalore,Offline,Store_40
CUST1190,2023-05-31,152.68,Shopping,Delhi,Online,Store_38
CUST1058,2023-02-17,372.08,Bills,Kolkata,Offline,Store_17
CUST1191,2023-04-23,1467.0,Food,Kolkata,Online,Store_23
CUST1151,2023-10-10,821.97,Shopping,Mumbai,Offline,Store_37
CUST1019,2023-02-18,3530.82,Food,Delhi,Online,Store_44
CUST1060,2023-07-26,1127.35,Bills,Mumbai,Online,Store_16
CUST1183,2023-12-09,571.94,Shopping,Bangalore,Online,Store_5
CUST1162,2023-12-27,1920.2,Bills,Hyderabad,Online,Store_23
CUST1192,2023-10-30,2453.65,Shopping,Bangalore,Offline,Store_18
CUST1144,2023-12-20,365.54,Health,Bangalore,Online,Store_42
CUST1133,2023-04-18,366.93,Shopping,Hyderabad,Online,Store_32
CUST1197,2023-03-20,74.72,Bills,Mumbai,Offline,Store_46
CUST1097,2023-01-27,2666.66,Food,Hyderabad,Online,Store_20
CUST1100,2023-10-10,2180.13,Bills,Chennai,Online,Store_8
CUST1187,2023-06-13,1287.31,Shopping,Delhi,Offline,Store_20
CUST1085,2023-06-25,3717.98,Bills,Hyderabad,Online,Store_27
CUST1035,2023-12-27,3276.4,Health,Hyderabad,Offline,Store_20
CUST1075,2023-10-31,1760.66,Food,Mumbai,Offline,Store_8
CUST1054,2023-06-11,4054.02,Health,Hyderabad,Offline,Store_44
CUST1005,2023-09-29,460.94,Health,Chennai,Offline,Store_2
CUST1061,2023-12-06,237.39,Food,Kolkata,Online,Store_36
CUST1049,2023-12-18,628.74,Entertainment,Chennai,Offline,Store_24
CUST1010,2023-01-17,117.56,Health,Mumbai,Online,Store_29
CUST1011,2023-02-13,1515.03,Health,Kolkata,Online,Store_43
CUST1154,2023-04-04,5516.76,Health,Kolkata,Online,Store_8
CUST1042,2023-08-31,80.28,Bills,Hyderabad,Online,Store_20
CUST1124,2023-03-22,260.47,Food,Kolkata,Offline,Store_46
CUST1065,2023-12-10,1203.69,Food,Kolkata,Online,Store_44
CUST1072,2023-06-18,5432.42,Entertainment,Delhi,Offline,Store_10
CUST1032,2023-09-21,760.05,Food,Kolkata,Offline,Store_49
CUST1093,2023-02-08,1415.45,Bills,Mumbai,Online,Store_16
CUST1089,2023-03-16,84.92,Health,Delhi,Online,Store_1
CUST1116,2023-04-27,321.14,Health,Chennai,Offline,Store_25
CUST1174,2023-12-25,8629.5,Shopping,Delhi,Offline,Store_48
CUST1128,2023-11-04,6711.61,Health,Hyderabad,Online,Store_36
CUST1012,2023-07-01,9.9,Travel,Hyderabad,Offline,Store_10
CUST1005,2023-08-28,6065.28,Shopping,Chennai,Offline,Store_14
CUST1026,2023-11-10,2038.42,Health,Hyderabad,Online,Store_32
CUST1148,2023-08-11,4048.67,Travel,Chennai,Online,Store_29
CUST1074,2023-04-02,1212.98,Entertainment,Chennai,Online,Store_12
CUST1160,2023-01-13,1449.67,Travel,Mumbai,Offline,Store_32
CUST1191,2023-10-28,1342.17,Food,Chennai,Online,Store_38
CUST1008,2023-05-10,2198.41,Travel,Mumbai,Offline,Store_14
CUST1071,2023-01-06,300.83,Bills,Delhi,Offline,Store_13
CUST1188,2023-08-14,60.86,Health,Chennai,Online,Store_36
CUST1069,2023-05-25,736.14,Travel,Bangalore,Offline,Store_9
CUST1029,2023-08-27,2439.4,Shopping,Mumbai,Online,Store_39
CUST1018,2023-10-20,450.93,Health,Delhi,Online,Store_21
CUST1100,2023-12-27,2238.24,Entertainment,Mumbai,Online,Store_7
CUST1114,2023-07-06,7007.26,Travel,Chennai,Offline,Store_30
CUST1155,2023-01-10,197.21,Food,Chennai,Online,Store_50
CUST1029,2023-10-04,2233.16,Shopping,Hyderabad,Online,Store_5
CUST1066,2023-10-18,1173.08,Food,Kolkata,Online,Store_42
CUST1195,2023-06-11,4052.06,Travel,Bangalore,Offline,Store_44
CUST1132,2023-08-02,389.96,Travel,Bangalore,Offline,Store_18
CUST1197,2023-04-27,2359.38,Entertainment,Bangalore,Offline,Store_22
CUST1168,2023-03-17,3641.74,Travel,Delhi,Online,Store_26
CUST1135,2023-12-07,5786.86,Shopping,Kolkata,Offline,Store_44
CUST1112,2023-02-04,2299.27,Travel,Hyderabad,Offline,Store_29
CUST1012,2023-11-10,1375.03,Entertainment,Chennai,Offline,Store_37
CUST1013,2023-07-29,1923.87,Travel,Bangalore,Online,Store_4
CUST1118,2023-05-25,4063.67,Bills,Delhi,Offline,Store_9
CUST1136,2023-03-16,1690.78,Entertainment,Chennai,Online,Store_19
CUST1103,2023-11-22,61.72,Bills,Chennai,Offline,Store_19
CUST1073,2023-12-07,5345.81,Bills,Mumbai,Online,Store_25
CUST1128,2023-10-11,2339.32,Health,Bangalore,Online,Store_42
CUST1135,2023-06-27,2257.2,Food,Chennai,Offline,Store_38
CUST1111,2023-08-08,485.86,Shopping,Delhi,Offline,Store_39
CUST1035,2023-03-07,2151.07,Shopping,Mumbai,Online,Store_20
CUST1181,2023-05-14,1001.3,Travel,Kolkata,Offline,Store_2
CUST1000,2023-06-23,2106.7,Shopping,Bangalore,Online,Store_11
CUST1108,2023-01-10,225.43,Entertainment,Kolkata,Online,Store_30
CUST1019,2023-01-25,2144.98,Health,Delhi,Offline,Store_20
CUST1078,2023-11-30,14883.45,Health,Hyderabad,Offline,Store_34
CUST1120,2023-04-18,98.83,Bills,Delhi,Online,Store_33
CUST1187,2023-05-31,7559.73,Travel,Hyderabad,Online,Store_36
CUST1124,2023-07-28,1044.81,Entertainment,Chennai,Offline,Store_44
CUST1154,2023-02-02,4092.07,Travel,Hyderabad,Offline,Store_48
CUST1184,2023-09-05,3050.06,Travel,Chennai,Online,Store_30
CUST1173,2023-08-26,1674.11,Food,Hyderabad,Offline,Store_45
CUST1127,2023-12-12,2682.25,Health,Mumbai,Offline,Store_16
CUST1170,2023-03-05,4215.94,Travel,Delhi,Online,Store_28
CUST1087,2023-08-15,1035.5,Shopping,Delhi,Offline,Store_11
CUST1024,2023-06-17,792.12,Entertainment,Bangalore,Offline,Store_41
CUST1013,2023-05-19,2202.79,Shopping,Hyderabad,Online,Store_47
CUST1121,2023-12-08,3298.92,Shopping,Hyderabad,Online,Store_48
CUST1196,2023-03-09,2873.37,Entertainment,Kolkata,Online,Store_33
CUST1191,2023-11-14,3197.13,Shopping,Chennai,Online,Store_5
CUST1006,2023-05-18,1143.92,Shopping,Mumbai,Offline,Store_35
CUST1065,2023-04-28,3405.68,Shopping,Hyderabad,Online,Store_1
CUST1114,2023-06-29,256.14,Bills,Hyderabad,Offline,Store_35
CUST1014,2023-02-18,1572.67,Bills,Bangalore,Online,Store_19
CUST1065,2023-04-28,11.55,Shopping,Kolkata,Offline,Store_12
CUST1132,2023-04-05,784.86,Entertainment,Chennai,Online,Store_36
CUST1022,2023-11-09,912.87,Food,Delhi,Offline,Store_29
CUST1083,2023-02-24,1008.93,Travel,Hyderabad,Online,Store_14
CUST1043,2023-12-02,2377.95,Food,Chennai,Online,Store_48
CUST1044,2023-08-02,983.87,Shopping,Hyderabad,Online,Store_45
CUST1178,2023-09-05,1190.93,Health,Hyderabad,Online,Store_1
CUST1151,2023-03-29,542.42,Bills,Mumbai,Offline,Store_29
CUST1166,2023-07-15,934.42,Travel,Kolkata,Online,Store_7
CUST1158,2023-08-05,515.65,Entertainment,Mumbai,Offline,Store_19
CUST1065,2023-10-11,152.03,Health,Mumbai,Offline,Store_36
CUST1147,2023-10-19,1849.9,Entertainment,Hyderabad,Online,Store_44
CUST1127,2023-12-15,2206.52,Entertainment,Hyderabad,Online,Store_26
CUST1012,2023-01-26,1932.49,Shopping,Chennai,Offline,Store_29
CUST1176,2023-06-28,1245.36,Entertainment,Mumbai,Online,Store_22
CUST1019,2023-06-07,955.38,Food,Mumbai,Offline,Store_32
CUST1065,2023-07-28,3980.43,Entertainment,Chennai,Online,Store_27
CUST1018,2023-01-11,1464.12,Entertainment,Chennai,Online,Store_16
CUST1105,2023-12-15,1304.71,Entertainment,Mumbai,Offline,Store_30
CUST1158,2023-10-20,51.95,Bills,Kolkata,Offline,Store_19
CUST1127,2023-07-03,834.82,Food,Hyderabad,Online,Store_47
CUST1102,2023-12-07,956.7,Shopping,Chennai,Online,Store_36
CUST1184,2023-02-25,1017.73,Shopping,Delhi,Offline,Store_38
CUST1073,2023-06-06,1735.82,Health,Kolkata,Online,Store_12
CUST1160,2023-10-25,1525.43,Travel,Hyderabad,Offline,Store_6
CUST1024,2023-08-08,1872.5,Travel,Mumbai,Online,Store_10
CUST1050,2023-02-15,2895.35,Health,Delhi,Offline,Store_25
CUST1054,2023-06-16,3353.14,Shopping,Hyderabad,Offline,Store_44
CUST1163,2023-03-23,2532.57,Health,Hyderabad,Offline,Store_47
CUST1192,2023-05-08,6225.6,Entertainment,Chennai,Online,Store_23
CUST1153,2023-03-16,36.8,Shopping,Hyderabad,Offline,Store_47
CUST1010,2023-03-28,435.76,Health,Bangalore,Offline,Store_4
CUST1127,2023-03-29,15.18,Health,Hyderabad,Online,Store_39
CUST1033,2023-08-29,2085.27,Bills,Delhi,Offline,Store_28
CUST1028,2023-04-22,4566.16,Shopping,Kolkata,Online,Store_36
CUST1167,2023-05-11,558.06,Entertainment,Mumbai,Offline,Store_12
CUST1048,2023-12-20,5235.54,Bills,Delhi,Online,Store_12
CUST1145,2023-11-03,124.32,Bills,Delhi,Online,Store_41
CUST1088,2023-02-23,5449.46,Travel,Chennai,Online,Store_18
CUST1086,2023-01-09,866.56,Entertainment,Kolkata,Online,Store_22
CUST1156,2023-12-08,213.88,Health,Mumbai,Offline,Store_32
CUST1145,2023-08-31,1330.57,Travel,Bangalore,Offline,Store_17
CUST1081,2023-08-09,593.52,Travel,Hyderabad,Online,Store_18
CUST1028,2023-08-23,670.59,Health,Bangalore,Offline,Store_34
CUST1123,2023-04-20,734.29,Food,Kolkata,Online,Store_6
CUST1179,2023-09-25,3249.37,Entertainment,Delhi,Online,Store_26
CUST1137,2023-12-12,1549.41,Bills,Delhi,Online,Store_15
CUST1110,2023-06-07,745.92,Entertainment,Delhi,Online,Store_42
CUST1040,2023-09-20,1884.93,Shopping,Hyderabad,Online,Store_49
CUST1010,2023-06-10,2518.62,Travel,Mumbai,Online,Store_20
CUST1199,2023-07-19,636.62,Travel,Hyderabad,Online,Store_36
CUST1186,2023-02-17,1067.33,Bills,Delhi,Offline,Store_26
CUST1045,2023-11-08,259.96,Shopping,Hyderabad,Online,Store_35
CUST1181,2023-06-04,399.71,Health,Mumbai,Offline,Store_17
CUST1090,2023-05-04,2285.87,Travel,Kolkata,Offline,Store_48
CUST1030,2023-03-01,400.41,Bills,Mumbai,Online,Store_23
CUST1165,2023-12-08,1489.57,Bills,Kolkata,Online,Store_29
CUST1019,2023-04-01,2469.18,Entertainment,Bangalore,Offline,Store_3
CUST1158,2023-05-29,226.06,Health,Bangalore,Offline,Store_38
CUST1051,2023-06-18,1675.48,Health,Chennai,Online,Store_37
CUST1032,2023-09-25,592.94,Travel,Delhi,Offline,Store_16
CUST1126,2023-06-01,6589.73,Health,Kolkata,Offline,Store_49
CUST1170,2023-04-14,1321.54,Bills,Mumbai,Online,Store_23
